MQ_KURZNAME;DET_NAME_ALT;DET_NAME_NEU;DET_ID15;MQ_ID15;STRASSE;POSITION;POS_DETAIL;RICHTUNG;SPUR;annotation;LÄNGE (WGS84);BREITE (WGS84);INBETRIEBNAHME;ABBAUDATUM;DEINSTALLIERT;KOMMENTAR
TE076;TEU00075_Det0;TE076_Det_Bus;1.00101E+14;1.00201E+14;Potsdamer Straße;zwischen Reichspietschufer und Sigismundstraße, ca. 50 m hinter Reichpietschufer, am LM 113;Potsdamer Straße;Ost;BUS;Busspur;13.36912844;52.50707338;01.03.03;;;
TE077;TEU00077_Det1;TE077_Det_HF2;1.00101E+14;1.00201E+14;Potsdamer Platz;zwischen Ebertstraße und Potsdamer Platz, ca. 20 m hinter Ebertstraße, am LM 20;Potsdamer Platz;West;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.37587779;52.50953287;01.03.03;;;
TE077;TEU00077_Det2;TE077_Det_HF1;1.00101E+14;1.00201E+14;Potsdamer Platz;zwischen Ebertstraße und Potsdamer Platz, ca. 20 m hinter Ebertstraße, am LM 20;Potsdamer Platz;West;HF_R;Hauptfahrbahn rechte Spur;13.37587779;52.50953287;01.03.03;;;
TE078;TEU00077_Det0;TE078_Det_Bus;1.00101E+14;1.00201E+14;Potsdamer Platz;zwischen Ebertstraße und Potsdamer Platz, ca. 20 m hinter Ebertstraße, am LM 20;Potsdamer Platz;West;BUS;Busspur;13.37586609;52.50957552;01.03.03;;;
TE080;TEU00080_Det0;TE080_Det_HF1;1.00101E+14;1.00201E+14;Marienfelder Allee;zwischen Diedersdorfer Weg und Ahrensdorfer Straße, ca. 250 m nach Hildburghauser Straße, 2. LM nach Diedersdorfer Weg (LM 233);stadtauswärts;Süd;HF_R;Hauptfahrbahn rechte Spur;13.36005495;52.41012684;30.09.07;;;
TE080;TEU00080_Det1;TE080_Det_HF2;1.00101E+14;1.00201E+14;Marienfelder Allee;zwischen Diedersdorfer Weg und Ahrensdorfer Straße, ca. 250 m nach Hildburghauser Straße, 2. LM nach Diedersdorfer Weg (LM 233);stadtauswärts;Süd;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.36005495;52.41012684;30.09.07;;;
TE104;TEU00104_Det1;TE104_Det_HF1;1.00101E+14;1.00201E+14;Am Juliusturm;in Höhe Haus Nr. 13-29 (Autohaus) (gegenüber);Zitadellenweg;West;HF_R;Hauptfahrbahn rechte Spur;13.22553109;52.53757139;19.02.03;;;
TE104;TEU00104_Det2;TE104_Det_HF2;1.00101E+14;1.00201E+14;Am Juliusturm;in Höhe Haus Nr. 13-29 (Autohaus) (gegenüber);Zitadellenweg;West;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.22553109;52.53757139;19.02.03;;;
TE105;TEU00105_Det0;TE105_Det_HF1;1.00101E+14;1.00201E+14;Am Juliusturm;in Höhe Haus Nr. 13-29 (Autohaus);Gartenfelder Straße;Ost;HF_R;Hauptfahrbahn rechte Spur;13.22540393;52.53743246;19.02.03;;;
TE105;TEU00105_Det1;TE105_Det_HF2;1.00101E+14;1.00201E+14;Am Juliusturm;in Höhe Haus Nr. 13-29 (Autohaus);Gartenfelder Straße;Ost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.22540393;52.53743246;19.02.03;;;
TE106;TEU00106_Det0;TE106_Det_HF1;1.00101E+14;1.00201E+14;Siemensdamm;ca. 50 m vor Einfahrt Haus Nr. 62 (Siemensgelände);;Ost;HF_R;Hauptfahrbahn rechte Spur;13.27843124;52.53473797;19.02.03;;;
TE106;TEU00106_Det1;TE106_Det_HF2;1.00101E+14;1.00201E+14;Siemensdamm;ca. 50 m vor Einfahrt Haus Nr. 62 (Siemensgelände);;Ost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.27843124;52.53473797;19.02.03;;;
TE106;TEU00106_Det2;TE106_Det_HF3;1.00101E+14;1.00201E+14;Siemensdamm;ca. 50 m vor Einfahrt Haus Nr. 62 (Siemensgelände);;Ost;HF_3vR;Hauptfahrbahn, 3. Spur von rechts;13.27843124;52.53473797;19.02.03;;;
TE107;TEU00107_Det0;TE107_Det_HF1;1.00101E+14;1.00201E+14;Hohenzollerndamm;zwischen Counostraße und AS Hohenzollerndamm, in Höhe Haus Nr. 56 (gegenüber);AS Hohenzollerndamm, Rudolstädter Straße;Nordost;HF_R;Hauptfahrbahn rechte Spur;13.29770528;52.48629779;18.02.03;;;
TE107;TEU00107_Det1;TE107_Det_HF2;1.00101E+14;1.00201E+14;Hohenzollerndamm;zwischen Counostraße und AS Hohenzollerndamm, in Höhe Haus Nr. 56 (gegenüber);AS Hohenzollerndamm, Rudolstädter Straße;Nordost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.29770528;52.48629779;18.02.03;;;
TE108;TEU00108_Det0;TE108_Det_HF1;1.00101E+14;1.00201E+14;Hohenzollerndamm;zwischen Flinsberger Platz und Elgersburger Straße, in Höhe Haus Nr. 68;Forckenbeckstraße;West;HF_R;Hauptfahrbahn rechte Spur;13.2918667;52.48328162;18.02.03;;;
TE108;TEU00108_Det1;TE108_Det_HF2;1.00101E+14;1.00201E+14;Hohenzollerndamm;zwischen Flinsberger Platz und Elgersburger Straße, in Höhe Haus Nr. 68;Forckenbeckstraße;West;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.2918667;52.48328162;18.02.03;;;
TE112;TEU00112_Det0;TE112_Det_HF1;1.00101E+14;1.00201E+14;Ringstraße;zwischen Prühßstraße und Rathausstraße, in Höhe Haus Nr. 70 (gegenüber);Rathausstraße;Ost;HF_R;Hauptfahrbahn rechte Spur;13.37866395;52.44210104;18.02.03;;;
TE114;TEU00114_Det0;TE114_Det_HF1;1.00101E+14;1.00201E+14;Buckower Chaussee;zwischen Glaserweg und Lintruper Straße, in Höhe Haus Nr. 155;Lichtenrader Damm;Ost;HF_R;Hauptfahrbahn rechte Spur;13.39848337;52.41387521;19.02.03;;;
TE114;TEU00114_Det1;TE114_Det_HF2;1.00101E+14;1.00201E+14;Buckower Chaussee;zwischen Glaserweg und Lintruper Straße, in Höhe Haus Nr. 155;Lichtenrader Damm;Ost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.39848337;52.41387521;19.02.03;;;
TE115;TEU00115_Det0;TE115_Det_HF1;1.00101E+14;1.00201E+14;Marienfelder Chaussee;zwischen Ostheimer Straße und Mariendorfer Damm, Höhe Haus Nr. 152, ca. 20 m nach Ostheimer Straße;Mariendorfer Damm;West;HF_R;Hauptfahrbahn rechte Spur;13.40445676;52.41538053;19.02.03;;;
TE115;TEU00115_Det1;TE115_Det_HF2;1.00101E+14;1.00201E+14;Marienfelder Chaussee;zwischen Ostheimer Straße und Mariendorfer Damm, Höhe Haus Nr. 152, ca. 20 m nach Ostheimer Straße;Mariendorfer Damm;West;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.40445676;52.41538053;19.02.03;;;
TE118;TEU00118_Det0;TE118_Det_HF1;1.00101E+14;1.00201E+14;Britzer Damm;zwischen Koppeweg und Fulhamer Allee,in Höhe Haus Nr. 170 (gegenüber);Tempelhofer Weg;Nord;HF_R;Hauptfahrbahn rechte Spur;13.43571359;52.44813757;19.02.03;;;
TE118;TEU00118_Det1;TE118_Det_HF2;1.00101E+14;1.00201E+14;Britzer Damm;zwischen Koppeweg und Fulhamer Allee,in Höhe Haus Nr. 170 (gegenüber);Tempelhofer Weg;Nord;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.43571359;52.44813757;19.02.03;;;
TE119;TEU00119_Det0;TE119_Det_HF1;1.00101E+14;1.00201E+14;Blankenburger Straße; zwischen Grabenwinkel und Straße 30, in Höhe Haus Nr. 100;Romain-Rolland-Straße;Süd;HF_R;;13.44302276;52.5710173;09.05.03;;;
TE120;TEU00119_Det1;TE120_Det_HF1;1.00101E+14;1.00201E+14;Blankenburger Straße;zwischen Straße 30 und Grabenwinkel, in Höhe Haus Nr. 100;Heinersdorfer Straße;Nord;HF_R;;13.443013;52.5709315;09.05.03;;;
TE122;TEU00122_Det0;TE122_Det_HF1;1.00101E+14;1.00201E+14;Müggelheimer Damm;zwischen Erwin-Bock-Straße und Salvador-Allende-Straße, ca. 60 m hinter Erwin-Bock-Straße;Salvador-Allende-Straße;West;HF_R;Hauptfahrbahn rechte Spur;13.59532834;52.43750906;18.02.03;;;
TE123;TEU00122_Det1;TE123_Det_HF1;1.00101E+14;1.00201E+14;Müggelheimer Damm;zwischen Mayschweg und Erwin-Bock-Straße, ca. 60 m vor Erwin-Bock-Straße;Straße zum Müggelturm;Ost;HF_R;Hauptfahrbahn rechte Spur;13.59514986;52.43753879;18.02.03;;;
TE125;TEU00125_Det0;TE125_Det_HF1;1.00101E+14;1.00201E+14;Lindenstraße;zwischen Gardinalstraße und Joachimstraße, Höhe Haus Nr. 29;Bahnhofstraße;Ost;HF_R;Hauptfahrbahn rechte Spur;13.56893846;52.45321939;18.02.03;;;
TE125;TEU00125_Det1;TE125_Det_HF2;1.00101E+14;1.00201E+14;Lindenstraße;zwischen Gardinalstraße und Joachimstraße, Höhe Haus Nr. 29;Bahnhofstraße;Ost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.56893846;52.45321939;18.02.03;;;
TE127;TEU00127_Det0;TE127_Det_HF1;1.00101E+14;1.00201E+14;Edisonstraße;zwischen Helmholtzstraße und Siemensstraße, in Höhe Haus Nr. 40-41;Siemensstraße;Süd;HF_R;Hauptfahrbahn rechte Spur;13.51312556;52.46660702;05.06.03;;X;Radspur
TE127;TEU00127_Det1;TE127_Det_HF2;1.00101E+14;1.00201E+14;Edisonstraße;zwischen Helmholtzstraße und Siemensstraße, in Höhe Haus Nr. 40-41;Siemensstraße;Süd;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.51312556;52.46660702;05.06.03;;;
TE129;TEU00129_Det0;TE129_Det_HF1;1.00101E+14;1.00201E+14;Treskowallee;zwischen Traberweg und Rummelsburger Straße, in Höhe Haus Nr. 160;Edisonstraße;Süd;HF_R;Hauptfahrbahn rechte Spur;13.52192949;52.47572287;18.02.03;;;
TE129;TEU00129_Det1;TE129_Det_HF2;1.00101E+14;1.00201E+14;Treskowallee;zwischen Traberweg und Rummelsburger Straße, in Höhe Haus Nr. 160;Edisonstraße;Süd;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.52192949;52.47572287;18.02.03;;;
TE130;TEU00130_Det0;TE130_Det_HF1;1.00101E+14;1.00201E+14;Rhinstraße;zwischen Rosenfelder Ring und Alt-Friedrichsfelde, in Höhe Haus Nr. 5-7, ca. in Höhe des Anwohnerparkplatzes;Tierpark Berlin;Süd;HF_R;Hauptfahrbahn rechte Spur;13.51882736;52.51228306;18.02.03;;;
TE130;TEU00130_Det1;TE130_Det_HF2;1.00101E+14;1.00201E+14;Rhinstraße;zwischen Rosenfelder Ring und Alt-Friedrichsfelde, in Höhe Haus Nr. 5-7, ca. in Höhe des Anwohnerparkplatzes;Tierpark Berlin;Süd;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.51882736;52.51228306;18.02.03;;;
TE131;TEU00131_Det0;TE131_Det_HF1;1.00101E+14;1.00201E+14;Rhinstraße;zwischen Meeraner Straße und Pyramidenring, in Höhe Haus Nr. 140, nach Einfahrt Mercedes-Autohaus;Landsberger Allee;Nord;HF_R;Hauptfahrbahn rechte Spur;13.51915268;52.5318707;18.02.03;;;
TE131;TEU00131_Det1;TE131_Det_HF2;1.00101E+14;1.00201E+14;Rhinstraße;zwischen Meeraner Straße und Pyramidenring, in Höhe Haus Nr. 140, nach Einfahrt Mercedes-Autohaus;Landsberger Allee;Nord;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.51915268;52.5318707;18.02.03;;;
TE133;TEU00133_Det0;TE133_Det_HF1;1.00101E+14;1.00201E+14;Kurfürstendamm;zwischen Schwarzbacger Straße und Bornstedter Straße, in Höhe Haus Nr. 129a, ca. 20 m nach Schwarzbacher Straße;Westfälische Straße;Ost;HF_R;Hauptfahrbahn rechte Spur;13.28815956;52.49630857;20.02.03;;;
TE133;TEU00133_Det1;TE133_Det_HF2;1.00101E+14;1.00201E+14;Kurfürstendamm;zwischen Schwarzbacger Straße und Bornstedter Straße, in Höhe Haus Nr. 129a, ca. 20 m nach Schwarzbacher Straße;Westfälische Straße;Ost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.28815956;52.49630857;20.02.03;;;
TE134;TEU00134_Det0;TE134_Det_HF1;1.00101E+14;1.00201E+14;Lietzenburger Str;zwischen Sächsische Straße und Emser Straße, ca. 10 m nach Sächsische Straße;Knesebeckstraße;Ost;HF_R;Hauptfahrbahn rechte Spur;13.31920405;52.4996243;18.02.03;;;
TE135;TEU00135_Det0;TE135_Det_HF1;1.00101E+14;1.00201E+14;Lietzenburger Str;zwischen Knesebeckerstraße und Emser Straße, in Höhe Haus Nr. 92, ca.40 m nach Knesebeckstraße;Bleibtreustraße;West;HF_R;Hauptfahrbahn rechte Spur;13.32068505;52.49979843;18.02.03;;;
TE135;TEU00135_Det1;TE135_Det_HF2;1.00101E+14;1.00201E+14;Lietzenburger Str;zwischen Knesebeckerstraße und Emser Straße, in Höhe Haus Nr. 92, ca.40 m nach Knesebeckstraße;Bleibtreustraße;West;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.32068505;52.49979843;18.02.03;;;
TE136;TEU00136_Det0;TE136_Det_HF1;1.00101E+14;1.00201E+14;Hauptstraße;zwischen Helmstraße und Vorbegstraße, in Höhe Haus Nr. 152 (gegenüber);Kaiser-Wilhelm-Platz;Südwest;HF_R;Hauptfahrbahn rechte Spur;13.35858176;52.48869456;18.02.03;;;
TE136;TEU00136_Det1;TE136_Det_HF2;1.00101E+14;1.00201E+14;Hauptstraße;zwischen Helmstraße und Vorbegstraße, in Höhe Haus Nr. 152 (gegenüber);Kaiser-Wilhelm-Platz;Südwest;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.35858176;52.48869456;18.02.03;;;
TE137;TEU00136_Det2;TE137_Det_HF1;1.00101E+14;1.00201E+14;Hauptstraße;zwischen Vorbergstraße und Helmstraße, in Höhe Haus Nr. 152;Grunewaldstraße;Nordost;HF_R;Hauptfahrbahn rechte Spur;13.35867996;52.48856087;18.02.03;;;
TE137;TEU00136_Det3;TE137_Det_HF2;1.00101E+14;1.00201E+14;Hauptstraße;zwischen Vorbergstraße und Helmstraße, in Höhe Haus Nr. 152;Grunewaldstraße;Nordost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.35867996;52.48856087;18.02.03;;;
TE138;TEU00138_Det0;TE138_Det_HF1;1.00101E+14;1.00201E+14;Goebenstraße;zwischen Kulmer Straße und Steinmetzstraße, in Höhe Haus Nr. 5, Bereich des Mittelstreifens;Potsdamer Straße;West;HF_R;Hauptfahrbahn rechte Spur;13.36345674;52.49405499;20.02.03;;;
TE138;TEU00138_Det1;TE138_Det_HF2;1.00101E+14;1.00201E+14;Goebenstraße;zwischen Kulmer Straße und Steinmetzstraße, in Höhe Haus Nr. 5, Bereich des Mittelstreifens;Potsdamer Straße;West;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.36345674;52.49405499;20.02.03;;;
TE139;TEU00139_Det0;TE139_Det_HF1;1.00101E+14;1.00201E+14;Goebenstraße;zwischen Steinmetzstraße und Kulmer  Straße, in Höhe Haus Nr. 5, Bereich des Mittelstreifens;Möckernstraße;Ost;HF_R;Hauptfahrbahn rechte Spur;13.36320149;52.49392407;22.02.03;;;
TE139;TEU00139_Det1;TE139_Det_HF2;1.00101E+14;1.00201E+14;Goebenstraße;zwischen Steinmetzstraße und Kulmer  Straße, in Höhe Haus Nr. 5, Bereich des Mittelstreifens;Möckernstraße;Ost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.36320149;52.49392407;22.02.03;;;
TE140;TEU00140_Det0;TE140_Det_HF2;1.00101E+14;1.00201E+14;Hallesches Ufer;zwischen Wilhelmstraße und Großbeerenstraße, in Höhe Haus Nr. 24, ca. 30 m nach Wilhelmstraße;Großbeerenstraße;West;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.38817933;52.49825969;20.02.03;;;
TE140;TEU00140_Det1;TE140_Det_HF3;1.00101E+14;1.00201E+14;Hallesches Ufer;zwischen Wilhelmstraße und Großbeerenstraße, in Höhe Haus Nr. 24, ca. 30 m nach Wilhelmstraße;Großbeerenstraße;West;HF_3vR;Hauptfahrbahn, 3. Spur von rechts;13.38817933;52.49825969;20.02.03;;;
TE141;TEU00141_Det0;TE141_Det_HF1;1.00101E+14;1.00201E+14;Tempelhofer Ufer;zwischen Großbeerenstraße und Ruhlsdorfer Straße, in Höhe Haus Nr. 10;Mehringdamm;Ost;HF_R;Hauptfahrbahn rechte Spur;13.38621035;52.49826234;20.02.03;;;
TE141;TEU00141_Det1;TE141_Det_HF2;1.00101E+14;1.00201E+14;Tempelhofer Ufer;zwischen Großbeerenstraße und Ruhlsdorfer Straße, in Höhe Haus Nr. 10;Mehringdamm;Ost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.38621035;52.49826234;20.02.03;;;
TE142;TEU00142_Det0;TE142_Det_HF1;1.00101E+14;1.00201E+14;Reichpietschufer;zwischen Tiergartentunnel und Potsdamer Straße , in Höhe Haus Nr. 22-26;Potsdamer Straße;West;HF_R;Hauptfahrbahn rechte Spur;13.37126345;52.50544277;18.02.03;;;
TE142;TEU00142_Det1;TE142_Det_HF3;1.00101E+14;1.00201E+14;Reichpietschufer;zwischen Tiergartentunnel und Potsdamer Straße , in Höhe Haus Nr. 22-26;Potsdamer Straße;West;HF_3vR;Hauptfahrbahn, 3. Spur von rechts;13.37126345;52.50544277;18.02.03;;;
TE142;TEU00142_Det2;TE142_Det_HF2;1.00101E+14;1.00201E+14;Reichpietschufer;zwischen Tiergartentunnel und Potsdamer Straße , in Höhe Haus Nr. 22-26;Potsdamer Straße;West;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.37126345;52.50544277;18.02.03;;;
TE143;TEU00143_Det0;TE143_Det_HF1;1.00101E+14;1.00201E+14;Schöneberger Ufer;zwischen Kluckstraße und Potsdamer Straße, in Höhe Haus Nr. 77;Potsdamer Straße;Ost;HF_R;Hauptfahrbahn rechte Spur;13.36333619;52.505503;20.02.03;;;
TE143;TEU00143_Det1;TE143_Det_HF2;1.00101E+14;1.00201E+14;Schöneberger Ufer;zwischen Kluckstraße und Potsdamer Straße, in Höhe Haus Nr. 77;Potsdamer Straße;Ost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.36333619;52.505503;20.02.03;;;
TE144;TEU00144_Det0;TE144_Det_HF2;1.00101E+14;1.00201E+14;Klingelhöfer Straße;zwischen Von-der-Heydt-Straße und Köbisstraße, in Höhe Gelände der Kirche;Tiergartenstraße;Nord;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.35184161;52.50813441;20.02.03;;;
TE144;TEU00144_Det1;TE144_Det_HF3;1.00101E+14;1.00201E+14;Klingelhöfer Straße;zwischen Von-der-Heydt-Straße und Köbisstraße, in Höhe Gelände der Kirche;Tiergartenstraße;Nord;HF_3vR;Hauptfahrbahn, 3. Spur von rechts;13.35184161;52.50813441;20.02.03;;;
TE144;TEU00144_Det2;TE144_Det_HF4;1.00101E+14;1.00201E+14;Klingelhöfer Straße;zwischen Von-der-Heydt-Straße und Köbisstraße, in Höhe Gelände der Kirche;Tiergartenstraße;Nord;HF_4vR;Hauptfahrbahn, 4. Spur von rechts;13.35184161;52.50813441;20.02.03;;;
TE150;TEU00150_Det0;TE150_Det_HF1;1.00101E+14;1.00201E+14;Spreeweg;Lutherbrücke und Großer Stern, Mittelstreifen, ca.10 m hinter Eingang Bundespräsidialamt;Großer Stern;Süd;HF_R;Hauptfahrbahn rechte Spur;13.35315131;52.51632946;18.02.03;;;
TE150;TEU00150_Det1;TE150_Det_HF2;1.00101E+14;1.00201E+14;Spreeweg;Lutherbrücke und Großer Stern, Mittelstreifen, ca.10 m hinter Eingang Bundespräsidialamt;Großer Stern;Süd;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.35315131;52.51632946;18.02.03;;;
TE151;TEU00151_Det0;TE151_Det_HF1;1.00101E+14;1.00201E+14;Spreeweg;zwischen Großer Stern und Lutherbrücke Mittelstreifen, ca.10 m vor Eingang Bundespräsidialamt;Paulstraße;Nord;HF_R;Hauptfahrbahn rechte Spur;13.35312673;52.5161646;18.02.03;;;
TE151;TEU00151_Det1;TE151_Det_HF2;1.00101E+14;1.00201E+14;Spreeweg;zwischen Großer Stern und Lutherbrücke Mittelstreifen, ca.10 m vor Eingang Bundespräsidialamt;Paulstraße;Nord;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.35312673;52.5161646;18.02.03;;;
TE152;TEU00152_Det0;TE152_Det_HF1;1.00101E+14;1.00201E+14;Saatwinkler Damm;zwischen Riedemannweg und Buchholzweg;AS Beusselstraße;Südost;HF_R;Hauptfahrbahn rechte Spur;13.31654198;52.54734541;19.02.03;;;
TE152;TEU00152_Det1;TE152_Det_HF2;1.00101E+14;1.00201E+14;Saatwinkler Damm;zwischen Riedemannweg und Buchholzweg;AS Beusselstraße;Südost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.31654198;52.54734541;19.02.03;;;
TE153;TEU00152_Det2;TE153_Det_HF1;1.00101E+14;1.00201E+14;Saatwinkler Damm;zwischen Buchholzweg und Riedemannweg;AS Saatwinkler Damm;Nordwest;HF_R;Hauptfahrbahn rechte Spur;13.31673397;52.54736412;19.02.03;;;
TE158;TEU00158_Det0;TE158_Det_HF1;1.00101E+14;1.00201E+14;Danziger Straße;zwischen Diesterwegstraße und Ella-Kay-Straße, in Höhe Haus Nr. 87;Greifswalder Straße;Ost;HF_R;Hauptfahrbahn rechte Spur;13.42662017;52.53825763;18.02.03;;X;Radspur
TE158;TEU00158_Det1;TE158_Det_HF2;1.00101E+14;1.00201E+14;Danziger Straße;zwischen Diesterwegstraße und Ella-Kay-Straße, in Höhe Haus Nr. 87;Greifswalder Straße;Ost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.42662017;52.53825763;18.02.03;;;
TE158;TEU00158_Det2;TE158_Det_HF3;1.00101E+14;1.00201E+14;Danziger Straße;zwischen Diesterwegstraße und Ella-Kay-Straße, in Höhe Haus Nr. 87;Greifswalder Straße;Ost;HF_3vR;Hauptfahrbahn, 3. Spur von rechts;13.42662017;52.53825763;18.02.03;;;
TE160;TEU00160_Det0;TE160_Det_HF1;1.00101E+14;1.00201E+14;Romain-Rolland-Straße;zwischen Wischbergweg und Straße 16, in Höhe Haus Nr. 2-4 (Tankstelle);Berliner Straße;West;HF_R;Hauptfahrbahn rechte Spur;13.44831569;52.56468844;18.02.03;;;
TE160;TEU00160_Det1;TE160_Det_HF2;1.00101E+14;1.00201E+14;Romain-Rolland-Straße;zwischen Wischbergweg und Straße 16, in Höhe Haus Nr. 2-4 (Tankstelle);Berliner Straße;West;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.44831569;52.56468844;18.02.03;;;
TE161;TEU00161_Det0;TE161_Det_HF1;1.00101E+14;1.00201E+14;Petersburger Straße;zwischen Kochhannstraße und Heidenfeldstraße, in Höhe Haus Nr. 21;Landsberger Allee;Nord;HF_R;Hauptfahrbahn rechte Spur;13.44905176;52.52468009;18.02.03;;X;Radspur
TE161;TEU00161_Det1;TE161_Det_HF2;1.00101E+14;1.00201E+14;Petersburger Straße;zwischen Kochhannstraße und Heidenfeldstraße, in Höhe Haus Nr. 21;Landsberger Allee;Nord;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.44905176;52.52468009;18.02.03;;;
TE161;TEU00161_Det2;TE161_Det_HF3;1.00101E+14;1.00201E+14;Petersburger Straße;zwischen Kochhannstraße und Heidenfeldstraße, in Höhe Haus Nr. 21;Landsberger Allee;Nord;HF_3vR;Hauptfahrbahn, 3. Spur von rechts;13.44905176;52.52468009;18.02.03;;;
TE162;TEU00162_Det0;TE162_Det_HF1;1.00101E+14;1.00201E+14;Landsberger Allee;zwischen Matthiasstraße und Virchowstraße, in Höhe Haus Nr. 48 (Eingang Friedhof);Richard-Sorge-Straße;Ost;HF_R;Hauptfahrbahn rechte Spur;13.44094111;52.52429788;18.02.03;;;
TE162;TEU00162_Det1;TE162_Det_HF2;1.00101E+14;1.00201E+14;Landsberger Allee;zwischen Matthiasstraße und Virchowstraße, in Höhe Haus Nr. 48 (Eingang Friedhof);Richard-Sorge-Straße;Ost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.44094111;52.52429788;18.02.03;;;
TE165;TEU00165_Det0;TE165_Det_HF1;1.00101E+14;1.00201E+14;Warschauer Straße;zwischen Warschauer Brücke und Mühlenstraße, in Höhe Haus Nr. 39/40;Mühlenstraße;Süd;HF_R;Hauptfahrbahn rechte Spur;13.44821282;52.5046356;18.02.03;;;
TE165;TEU00165_Det1;TE165_Det_HF2;1.00101E+14;1.00201E+14;Warschauer Straße;zwischen Warschauer Brücke und Mühlenstraße, in Höhe Haus Nr. 39/40;Mühlenstraße;Süd;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.44821282;52.5046356;18.02.03;;;
TE168;TEU00168_Det0;TE168_Det_HF1;1.00101E+14;1.00201E+14;Eichborndamm;zwischen Rotbuchenweg und Pannewitzstraße, in Höhe Haus Nr. 198, Ecke Pannewitzstraße;Nordgraben;Nord;HF_R;Hauptfahrbahn;13.3229274;52.58629742;18.02.03;;;
TE168;TEU00168_Det1;TE168_Det_HF2;1.00101E+14;1.00201E+14;Eichborndamm;zwischen Rotbuchenweg und Pannewitzstraße, in Höhe Haus Nr. 198, Ecke Pannewitzstraße;Nordgraben;Nord;HF_2vR;Hauptfahrbahn;13.3229274;52.58629742;18.02.03;;;
TE169;TEU00169_Det0;TE169_Det_HF1;1.00101E+14;1.00201E+14;Antonienstraße;zwischen Wackerweg und Auguste-Viktoria-Allee in Höhe Haus Nr. 25;Auguste-Viktoria-Allee;Süd;HF_R;Hauptfahrbahn rechte Spur;13.31246737;52.57307371;18.02.03;;;
TE169;TEU00169_Det1;TE169_Det_HF2;1.00101E+14;1.00201E+14;Antonienstraße;zwischen Wackerweg und Auguste-Viktoria-Allee in Höhe Haus Nr. 25;Auguste-Viktoria-Allee;Süd;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.31246737;52.57307371;18.02.03;;;
TE174;TEU00174_Det0;TE174_Det_HF1;1.00101E+14;1.00201E+14;Tempelhofer Damm;zwischen Peter-Strasser-Weg und Paradestraße, LM132;Platz der Luftbrücke;Nord;HF_R;unbekannt;13.38587442;52.47682214;18.03.09;;;
TE174;TEU00174_Det1;TE174_Det_HF2;1.00101E+14;1.00201E+14;Tempelhofer Damm;zwischen Peter-Strasser-Weg und Paradestraße, LM132;Platz der Luftbrücke;Nord;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.38587442;52.47682214;18.03.09;;;
TE175;TEU00175_Det0;TE175_Det_HF1;1.00101E+14;1.00201E+14;Tempelhofer Damm;zwischen Wolffring und Paradestraße, in Höhe Haus Nr. 32-34, Ecke Wolffring;Paradestraße;Süd;HF_R;unbekannt;13.38577887;52.48007294;18.03.09;;;
TE175;TEU00175_Det1;TE175_Det_HF2;1.00101E+14;1.00201E+14;Tempelhofer Damm;zwischen Wolffring und Paradestraße, in Höhe Haus Nr. 32-34, Ecke Wolffring;Paradestraße;Süd;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.38577887;52.48007294;18.03.09;;;
